file,header,year,seq_len,uncompressed_bytes,zlib_bytes,compression_ratio,bytes_per_base,bits_per_base,two_bit_bytes,ratio_vs_2bit,excess_bits_per_base,overhead_bits_hat,bits_per_base_corrected,ncbi_accession,ncbi_submission_date,ncbi_n_contigs
GCA_004324015.2_ASM432401v2_genomic.fna,"CP047529.1 Salmonella enterica subsp. enterica serovar Typhimurium strain SJTUF10640 chromosome, complete genome ;(+1 contigs)",2022,5174582,5174582,1445359,0.27931898653842957,0.27931898653842957,2.2345518923074366,1293646,1.1172755143215378,0.23455189230743656,29915924.0,0.0,GCA_004324015.2,2022-01-07,2
GCA_004324035.2_ASM432403v2_genomic.fna,"CP047535.1 Salmonella enterica subsp. enterica serovar Typhimurium strain SJTUF10452 chromosome, complete genome ;(+1 contigs)",2022,5023121,5023121,1406017,0.27990904459597926,0.27990904459597926,2.239272356767834,1255781,1.1196355096947637,0.2392723567678341,29003924.0,0.0,GCA_004324035.2,2022-01-07,2
GCA_004324115.2_ASM432411v2_genomic.fna,"CP047544.1 Salmonella enterica subsp. enterica serovar Typhimurium strain SJTUF10250 chromosome, complete genome ;(+1 contigs)",2022,5266448,5266448,1473886,0.27986339179652014,0.27986339179652014,2.238907134372161,1316612,1.1194535671860806,0.23890713437216116,30461924.0,0.0,GCA_004324115.2,2022-01-07,2
GCA_004324125.2_ASM432412v2_genomic.fna,"CP047546.1 Salmonella enterica subsp. enterica serovar Typhimurium strain SJTUF10236 chromosome, complete genome ;(+1 contigs)",2022,5245032,5245032,1467923,0.27986921719448044,0.27986921719448044,2.2389537375558435,1311258,1.1194768687779217,0.23895373755584348,30335924.0,0.0,GCA_004324125.2,2022-01-07,2
GCA_004324145.2_ASM432414v2_genomic.fna,"CP047550.1 Salmonella enterica subsp. enterica serovar Typhimurium strain SJTUF10057 chromosome, complete genome ;(+2 contigs)",2022,5241325,5241325,1466954,0.27988228167495816,0.27988228167495816,2.2390582533996652,1310332,1.119528485910441,0.23905825339966524,30311924.0,0.0,GCA_004324145.2,2022-01-07,3
GCA_004324045.2_ASM432404v2_genomic.fna,"CP047540.1 Salmonella enterica subsp. enterica serovar Typhimurium strain SJTUF10359 chromosome, complete genome ;(+1 contigs)",2022,5204357,5204357,1457677,0.2800878187257331,0.2800878187257331,2.2407025498058646,1301090,1.1203506290879186,0.24070254980586459,30089924.0,0.0,GCA_004324045.2,2022-01-07,2
GCA_004324095.2_ASM432409v2_genomic.fna,"CP047542.1 Salmonella enterica subsp. enterica serovar Typhimurium strain SJTUF10330 chromosome, complete genome ;(+1 contigs)",2022,5215085,5215085,1460232,0.2800015723617161,0.2800015723617161,2.2400125788937286,1303772,1.120005645158816,0.24001257889372862,30155924.0,0.0,GCA_004324095.2,2022-01-07,2
GCA_004324135.2_ASM432413v2_genomic.fna,"CP047553.1 Salmonella enterica subsp. enterica serovar Typhimurium strain SJTUF10231 chromosome, complete genome ;(+1 contigs)",2022,5210295,5210295,1458903,0.28000391532533186,0.28000391532533186,2.240031322602655,1302574,1.120015446339325,0.24003132260265492,30125924.0,0.0,GCA_004324135.2,2022-01-07,2
GCA_004324245.2_ASM432424v2_genomic.fna,"CP047527.1 Salmonella enterica subsp. enterica serovar Typhimurium strain SJTUF10648 chromosome, complete genome ;(+1 contigs)",2022,5246549,5246549,1468076,0.279817457151358,0.279817457151358,2.238539657210864,1311638,1.119269188602343,0.2385396572108638,30347924.0,0.0,GCA_004324245.2,2022-01-07,2
GCA_004324275.2_ASM432427v2_genomic.fna,"CP047548.1 Salmonella enterica subsp. enterica serovar Typhimurium strain SJTUF10169 chromosome, complete genome ;(+1 contigs)",2022,5239563,5239563,1466220,0.2798363145934117,0.2798363145934117,2.2386905167472935,1309891,1.119345044740364,0.23869051674729347,30305924.0,0.0,GCA_004324275.2,2022-01-07,2
GCA_005411755.2_ASM541175v2_genomic.fna,"CP074658.1 Salmonella enterica strain CFSAN008785 chromosome, complete genome",2021,5070245,5070245,1420465,0.28015707327752404,0.28015707327752404,2.2412565862201923,1267562,1.1206276300488656,0.2412565862201923,29285924.0,0.0,GCA_005411755.2,2021-06-07,1
GCA_004337745.2_ASM433774v2_genomic.fna,"CP047537.1 Salmonella enterica subsp. enterica serovar Typhimurium strain SJTUF10405 chromosome, complete genome ;(+2 contigs)",2022,5335853,5335853,1493377,0.279875963599447,0.279875963599447,2.239007708795576,1333964,1.119503224974587,0.23900770879557598,30881924.0,0.0,GCA_004337745.2,2022-01-07,3
GCA_004324315.2_ASM432431v2_genomic.fna,"CP047555.1 Salmonella enterica subsp. enterica serovar Typhimurium strain SJTUF10112 chromosome, complete genome ;(+1 contigs)",2022,5253384,5253384,1470141,0.2798464760999767,0.2798464760999767,2.2387718087998136,1313346,1.1193859043999068,0.23877180879981363,30383924.0,0.0,GCA_004324315.2,2022-01-07,2
GCA_004337735.2_ASM433773v2_genomic.fna,"CP047522.1 Salmonella enterica subsp. enterica serovar Typhimurium strain SJTUF11216 chromosome, complete genome ;(+2 contigs)",2022,5224177,5224177,1462059,0.27986398623170694,0.27986398623170694,2.2389118898536555,1306045,1.1194553020761153,0.23891188985365552,30209924.0,0.0,GCA_004337735.2,2022-01-07,3
GCA_005447645.2_ASM544764v2_genomic.fna,"CP052823.1 Salmonella enterica subsp. enterica serovar Infantis strain CVM N17S1265 chromosome, complete genome ;(+1 contigs)",2020,5017400,5017400,1404797,0.27998505201897395,0.27998505201897395,2.2398804161517916,1254350,1.1199402080758958,0.23988041615179156,28967924.0,0.0,GCA_005447645.2,2020-05-19,2
GCA_005414475.2_ASM541447v2_genomic.fna,"CP052809.1 Salmonella enterica subsp. enterica serovar Infantis strain CVM N17S535 chromosome, complete genome ;(+1 contigs)",2020,5010125,5010125,1402353,0.2799037948154986,0.2799037948154986,2.2392303585239888,1252532,1.1196145088508718,0.23923035852398877,28925924.0,0.0,GCA_005414475.2,2020-05-19,2
GCA_005447485.2_ASM544748v2_genomic.fna,"CP052821.1 Salmonella enterica subsp. enterica serovar Infantis strain CVM N17S1349 chromosome, complete genome ;(+1 contigs)",2020,5025382,5025382,1407336,0.28004557663477125,0.28004557663477125,2.24036461307817,1256346,1.1201818607294487,0.24036461307817003,29015924.0,0.0,GCA_005447485.2,2020-05-19,2
GCA_005415515.2_ASM541551v2_genomic.fna,"CP052825.1 Salmonella enterica subsp. enterica serovar Infantis strain CVM N17S1245 chromosome, complete genome ;(+1 contigs)",2020,5026871,5026871,1407469,0.27998908267190464,0.27998908267190464,2.239912661375237,1256718,1.119956107893736,0.23991266137523715,29027924.0,0.0,GCA_005415515.2,2020-05-19,2
GCA_005447225.2_ASM544722v2_genomic.fna,"CP082627.1 Salmonella enterica subsp. enterica serovar Derby strain CVM N17S1441 chromosome, complete genome ;(+1 contigs)",2021,4958788,4958788,1388084,0.279924045956391,0.279924045956391,2.239392367651128,1239697,1.119696183825564,0.2393923676511278,28619924.0,0.0,GCA_005447225.2,2021-09-09,2
GCA_005498665.2_ASM549866v2_genomic.fna,"CP092304.1 Salmonella enterica strain PNUSAS070846 chromosome, complete genome ;(+2 contigs)",2022,4775722,4775722,1337902,0.28014654119314314,0.28014654119314314,2.241172329545145,1193931,1.1205856954882651,0.24117232954514511,27521924.0,0.0,GCA_005498665.2,2022-02-22,3
GCA_005532075.2_ASM553207v2_genomic.fna,"CP075143.1 Salmonella enterica strain CFSAN030601 chromosome, complete genome",2021,4709267,4709267,1318417,0.2799622531489508,0.2799622531489508,2.2396980251916063,1177317,1.119848774798971,0.23969802519160632,27119924.0,0.0,GCA_005532075.2,2021-06-07,1
GCA_005540335.2_ASM554033v2_genomic.fna,"CP172077.1 Salmonella enterica strain PNUSAS053497 chromosome, complete genome ;(+1 contigs)",2025,4767306,4767306,1335643,0.2801672474978531,0.2801672474978531,2.241337979982825,1191827,1.1206685198439035,0.2413379799828248,27467924.0,0.0,GCA_005540335.2,2025-03-14,2
GCA_005473655.2_ASM547365v2_genomic.fna,"CP093147.1 Salmonella enterica strain PNUSAS060563 chromosome, complete genome ;(+1 contigs)",2022,4680815,4680815,1311147,0.2801108353993909,0.2801108353993909,2.2408866831951273,1170204,1.1204431022283294,0.2408866831951273,26951924.0,0.0,GCA_005473655.2,2022-03-24,2
GCA_005532895.2_ASM553289v2_genomic.fna,"CP074630.1 Salmonella enterica strain CFSAN029879 chromosome, complete genome ;(+1 contigs)",2021,5113066,5113066,1432134,0.2800930009508972,0.2800930009508972,2.2407440076071774,1278267,1.1203715655649407,0.2407440076071774,29543924.0,0.0,GCA_005532895.2,2021-06-07,2
GCA_005534535.2_ASM553453v2_genomic.fna,"CP075045.1 Salmonella enterica strain CFSAN008812 chromosome, complete genome",2021,4943564,4943564,1385015,0.2801652815660928,0.2801652815660928,2.2413222525287426,1235891,1.1206611262643713,0.24132225252874262,28529924.0,0.0,GCA_005534535.2,2021-06-07,1
GCA_005532935.2_ASM553293v2_genomic.fna,"CP074633.1 Salmonella enterica strain CFSAN029872 chromosome, complete genome ;(+2 contigs)",2021,5202476,5202476,1456407,0.2799449723554707,0.2799449723554707,2.239559778843766,1300619,1.119779889421883,0.23955977884376578,30077924.0,0.0,GCA_005532935.2,2021-06-07,3
GCA_005545055.2_ASM554505v2_genomic.fna,"CP052815.1 Salmonella enterica subsp. enterica serovar Infantis strain CVM N17S1598 chromosome, complete genome ;(+1 contigs)",2020,5030567,5030567,1408558,0.27999984892359053,0.27999984892359053,2.2399987913887243,1257642,1.1199991730556071,0.23999879138872426,29051924.0,0.0,GCA_005545055.2,2020-05-19,2
GCA_005601095.2_ASM560109v2_genomic.fna,"CP053401.1 Salmonella enterica subsp. arizonae serovar 13:g,z51:- strain 2009K0967 chromosome, complete genome",2020,4455450,4455450,1248640,0.28025003086108025,0.28025003086108025,2.242000246888642,1113863,1.1209996202405503,0.24200024688864197,25595924.0,0.0,GCA_005601095.2,2020-05-27,1
GCA_005543515.2_ASM554351v2_genomic.fna,"CP082701.1 Salmonella enterica subsp. enterica serovar Reading strain CVM N17S546 chromosome, complete genome ;(+2 contigs)",2021,4669033,4669033,1307670,0.2800729829924098,0.2800729829924098,2.2405838639392783,1167259,1.1202912121474327,0.24058386393927833,26879924.0,0.0,GCA_005543515.2,2021-09-09,3
GCA_005585955.2_ASM558595v2_genomic.fna,"CP093086.1 Salmonella enterica strain PNUSAS067730 chromosome, complete genome ;(+1 contigs)",2022,4767759,4767759,1334622,0.27992648118329805,0.27992648118329805,2.2394118494663844,1191940,1.119705689883719,0.23941184946638439,27473924.0,0.0,GCA_005585955.2,2022-03-24,2
GCA_005549915.2_ASM554991v2_genomic.fna,"CP052805.1 Salmonella enterica subsp. enterica serovar Infantis strain CVM N17S816 chromosome, complete genome ;(+1 contigs)",2020,5023892,5023892,1406357,0.2799337644997146,0.2799337644997146,2.2394701159977166,1255973,1.1197350579988583,0.23947011599771661,29009924.0,0.0,GCA_005549915.2,2020-05-19,2
GCA_005549255.2_ASM554925v2_genomic.fna,"CP082709.1 Salmonella enterica subsp. enterica serovar London strain CVM N17S367 chromosome, complete genome ;(+1 contigs)",2021,4851959,4851959,1358609,0.28001246506823324,0.28001246506823324,2.240099720545866,1212990,1.1200496294281075,0.24009972054586592,27977924.0,0.0,GCA_005549255.2,2021-09-09,2
GCA_005608035.2_ASM560803v2_genomic.fna,"CP076095.1 Salmonella enterica strain CFSAN057220 chromosome, complete genome",2021,4747185,4747185,1329376,0.28003458891953864,0.28003458891953864,2.240276711356309,1186797,1.120137647803289,0.24027671135630913,27347924.0,0.0,GCA_005608035.2,2021-08-05,1
GCA_005676255.2_ASM567625v2_genomic.fna,"CP075017.1 Salmonella enterica strain CFSAN024144 chromosome, complete genome",2021,4516456,4516456,1265199,0.28013092566383907,0.28013092566383907,2.2410474053107126,1129114,1.1205237026553563,0.24104740531071256,25961924.0,0.0,GCA_005676255.2,2021-06-07,1
GCA_005606435.2_ASM560643v2_genomic.fna,"CP074644.1 Salmonella enterica strain CFSAN029843 chromosome, complete genome ;(+2 contigs)",2021,5215467,5215467,1460288,0.2799918013094513,0.2799918013094513,2.2399344104756103,1303867,1.119966990498264,0.23993441047561026,30155924.0,0.0,GCA_005606435.2,2021-06-07,3
GCA_005606535.2_ASM560653v2_genomic.fna,"CP074627.1 Salmonella enterica strain CFSAN029894 chromosome, complete genome",2021,5061743,5061743,1417790,0.2800991674211828,0.2800991674211828,2.2407933393694623,1265436,1.1203964483387543,0.24079333936946234,29237924.0,0.0,GCA_005606535.2,2021-06-07,1
GCA_005617015.2_ASM561701v2_genomic.fna,"CP082624.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain CVM N17S1465 chromosome, complete genome ;(+2 contigs)",2021,5340344,5340344,1495488,0.2800358928188896,0.2800358928188896,2.2402871425511166,1335086,1.1201435712755583,0.2402871425511166,30905924.0,0.0,GCA_005617015.2,2021-09-09,3
GCA_005766855.2_ASM576685v2_genomic.fna,"CP082726.1 Salmonella enterica subsp. enterica serovar Enteritidis strain CVM N17S192 chromosome, complete genome",2021,4679415,4679415,1310663,0.28009120798219433,0.28009120798219433,2.2407296638575547,1169854,1.1203645925047057,0.24072966385755468,26939924.0,0.0,GCA_005766855.2,2021-09-09,1
GCA_005616915.2_ASM561691v2_genomic.fna,"CP082727.1 Salmonella enterica subsp. enterica serovar Muenchen strain CVM N17S129 chromosome, complete genome ;(+1 contigs)",2021,4844692,4844692,1356811,0.2800613537455013,0.2800613537455013,2.2404908299640103,1211173,1.1202454149820051,0.24049082996401028,27935924.0,0.0,GCA_005616915.2,2021-09-09,2
GCA_005688995.2_ASM568899v2_genomic.fna,"CP082720.1 Salmonella enterica subsp. enterica serovar Hadar strain CVM N17S312 chromosome, complete genome",2021,4755540,4755540,1331537,0.27999701400892435,0.27999701400892435,2.239976112071395,1188885,1.1199880560356974,0.2399761120713948,27401924.0,0.0,GCA_005688995.2,2021-09-09,1
GCA_005741405.2_ASM574140v2_genomic.fna,"CP092294.1 Salmonella enterica strain PNUSAS070160 chromosome, complete genome ;(+2 contigs)",2022,5082785,5082785,1422602,0.2798863221639318,0.2798863221639318,2.2390905773114542,1270697,1.1195446278695866,0.23909057731145422,29363924.0,0.0,GCA_005741405.2,2022-02-22,3
GCA_005767315.2_ASM576731v2_genomic.fna,"CP082668.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain CVM N17S166 chromosome, complete genome ;(+1 contigs)",2021,5096538,5096538,1425768,0.27975225535451714,0.27975225535451714,2.238018042836137,1274135,1.119008582293085,0.23801804283613714,29447924.0,0.0,GCA_005767315.2,2021-09-09,2
GCA_005688015.2_ASM568801v2_genomic.fna,"CP082629.1 Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N17S1352 chromosome, complete genome ;(+6 contigs)",2021,5226936,5226936,1463202,0.27993493702620426,0.27993493702620426,2.239479496209634,1306734,1.119739748104817,0.23947949620963405,30227924.0,0.0,GCA_005688015.2,2021-09-09,7
GCA_005870975.2_ASM587097v2_genomic.fna,"CP053400.1 Salmonella enterica subsp. enterica serovar Paratyphi C strain 07-0715 chromosome, complete genome ;(+1 contigs)",2020,4849707,4849707,1358960,0.28021486658884753,0.28021486658884753,2.2417189327107803,1212427,1.1208592352364308,0.24171893271078027,27965924.0,0.0,GCA_005870975.2,2020-05-27,2
GCA_005767415.2_ASM576741v2_genomic.fna,"CP082670.1 Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N17S016 chromosome, complete genome ;(+3 contigs)",2021,5212857,5212857,1459559,0.2799921425045805,0.2799921425045805,2.239937140036644,1303215,1.1199679254766097,0.2399371400366439,30143924.0,0.0,GCA_005767415.2,2021-09-09,4
GCA_005767655.2_ASM576765v2_genomic.fna,"CP052811.1 Salmonella enterica subsp. enterica serovar Infantis strain CVM N17S376 chromosome, complete genome ;(+1 contigs)",2020,5021510,5021510,1405971,0.2799896843778067,0.2799896843778067,2.2399174750224535,1255378,1.1199582914468789,0.23991747502245353,28997924.0,0.0,GCA_005767655.2,2020-05-19,2
GCA_005823705.2_ASM582370v2_genomic.fna,"CM138243.1 Salmonella enterica strain PNUSAS065421 chromosome, complete sequence, whole genome shotgun sequence ;(+1 contigs)",2026,4738931,4738931,1327534,0.280133641954272,0.280133641954272,2.241069135634176,1184733,1.1205343313641132,0.24106913563417587,27299924.0,0.0,GCA_005823705.2,2026-01-22,2
GCA_005899025.2_ASM589902v2_genomic.fna,"CP074647.1 Salmonella enterica subsp. enterica strain CFSAN029662 chromosome, complete genome",2021,4793314,4793314,1335000,0.2785129453234234,0.2785129453234234,2.2281035625873873,1198329,1.114051316458168,0.2281035625873873,27623924.0,0.0,GCA_005899025.2,2021-06-07,1
GCA_005900065.2_ASM590006v2_genomic.fna,"CP074596.1 Salmonella enterica subsp. salamae strain CFSAN001015 chromosome, complete genome ;(+1 contigs)",2021,5106982,5106982,1428741,0.2797622940515553,0.2797622940515553,2.2380983524124423,1276746,1.1190487379635417,0.23809835241244226,29507924.0,0.0,GCA_005900065.2,2021-05-24,2
GCA_005904905.2_ASM590490v2_genomic.fna,"CP093073.1 Salmonella enterica strain PNUSAS074905 chromosome, complete genome ;(+2 contigs)",2022,4887846,4887846,1368011,0.2798801353397795,0.2798801353397795,2.239041082718236,1221962,1.119520083275912,0.2390410827182361,28193924.0,0.0,GCA_005904905.2,2022-03-24,3
GCA_005899965.2_ASM589996v2_genomic.fna,"CP074601.1 Salmonella enterica subsp. salamae strain CFSAN001010 chromosome, complete genome ;(+1 contigs)",2021,5095461,5095461,1426173,0.2798908675780268,0.2798908675780268,2.2391269406242142,1273866,1.1195628111591016,0.23912694062421425,29435924.0,0.0,GCA_005899965.2,2021-05-21,2
GCA_005946705.2_ASM594670v2_genomic.fna,"CP074639.1 Salmonella enterica strain CFSAN029868 chromosome, complete genome",2021,4884048,4884048,1367796,0.2800537586854183,0.2800537586854183,2.2404300694833466,1221012,1.1202150347416733,0.24043006948334655,28169924.0,0.0,GCA_005946705.2,2021-06-07,1
GCA_005935865.2_ASM593586v2_genomic.fna,"CP075013.1 Salmonella enterica strain CFSAN024219 chromosome, complete genome ;(+1 contigs)",2021,4871995,4871995,1364144,0.2799970032809968,0.2799970032809968,2.2399760262479744,1217999,1.1199877832412013,0.23997602624797443,28097924.0,0.0,GCA_005935865.2,2021-06-07,2
GCA_005936085.2_ASM593608v2_genomic.fna,"CP075016.1 Salmonella enterica strain CFSAN024152 chromosome, complete genome",2021,4664770,4664770,1306521,0.280082619293127,0.280082619293127,2.240660954345016,1166193,1.1203299968358582,0.240660954345016,26855924.0,0.0,GCA_005936085.2,2021-06-07,1
GCA_005975765.2_ASM597576v2_genomic.fna,"CP082447.1 Salmonella enterica subsp. enterica serovar Johannesburg strain FSIS1608038 chromosome, complete genome ;(+6 contigs)",2021,5011886,5011886,1403663,0.2800668251432694,0.2800668251432694,2.2405346011461553,1252972,1.1202668535290494,0.24053460114615532,28937924.0,0.0,GCA_005975765.2,2021-09-09,7
GCA_005965665.2_ASM596566v2_genomic.fna,"CP093076.1 Salmonella enterica strain 2016K-0377 chromosome, complete genome ;(+4 contigs)",2022,4730499,4730499,1324528,0.2799975224601041,0.2799975224601041,2.239980179680833,1182625,1.1199898530810697,0.23998017968083296,27245924.0,0.0,GCA_005965665.2,2022-03-24,5
GCA_005978645.2_ASM597864v2_genomic.fna,"CP076098.1 Salmonella enterica strain CFSAN055400 chromosome, complete genome",2021,4593157,4593157,1286828,0.28016198880203746,0.28016198880203746,2.2412959104162997,1148290,1.1206472232624163,0.24129591041629972,26423924.0,0.0,GCA_005978645.2,2021-08-05,1
