accession,year,n_bases,optimal_2bit_bytes,zlib_bytes,zlib_bytes_corrected,n_contigs,file
GCA_016944675.1,2021,5776675,1444168.75,1615181,1606940.5,7,GCA_016944675.1_ASM1694467v1_genomic.fna
GCA_016944695.1,2021,4739365,1184841.25,1326237,1317996.5,4,GCA_016944695.1_ASM1694469v1_genomic.fna
GCA_016944715.1,2021,5116006,1279001.5,1430921,1422680.5,8,GCA_016944715.1_ASM1694471v1_genomic.fna
GCA_016944735.1,2021,4980313,1245078.25,1390020,1381779.5,4,GCA_016944735.1_ASM1694473v1_genomic.fna
GCA_016944755.1,2021,5266847,1316711.75,1474370,1466129.5,3,GCA_016944755.1_ASM1694475v1_genomic.fna
GCA_016944775.1,2021,4937486,1234371.5,1383549,1375308.5,7,GCA_016944775.1_ASM1694477v1_genomic.fna
GCA_017088405.1,2021,4947804,1236951.0,1384092,1375851.5,4,GCA_017088405.1_ASM1708840v1_genomic.fna
GCA_017088425.1,2021,5157225,1289306.25,1441875,1433634.5,8,GCA_017088425.1_ASM1708842v1_genomic.fna
GCA_017088445.1,2021,5254905,1313726.25,1470525,1462284.5,10,GCA_017088445.1_ASM1708844v1_genomic.fna
GCA_017088465.1,2021,5055327,1263831.75,1413202,1404961.5,6,GCA_017088465.1_ASM1708846v1_genomic.fna
GCA_017088485.1,2021,4761190,1190297.5,1330077,1321836.5,5,GCA_017088485.1_ASM1708848v1_genomic.fna
GCA_017161035.1,2021,4762778,1190694.5,1334230,1325989.5,2,GCA_017161035.1_ASM1716103v1_genomic.fna
GCA_017161345.1,2021,4951226,1237806.5,1382854,1374613.5,4,GCA_017161345.1_ASM1716134v1_genomic.fna
GCA_017164755.1,2021,5630159,1407539.75,1577008,1568767.5,2,GCA_017164755.1_ASM1716475v1_genomic.fna
GCA_017164775.1,2021,5582607,1395651.75,1563766,1555525.5,2,GCA_017164775.1_ASM1716477v1_genomic.fna
GCA_017164795.1,2021,5630994,1407748.5,1575734,1567493.5,3,GCA_017164795.1_ASM1716479v1_genomic.fna
GCA_017164815.1,2021,5649174,1412293.5,1581693,1573452.5,3,GCA_017164815.1_ASM1716481v1_genomic.fna
GCA_017164835.1,2021,5649196,1412299.0,1581712,1573471.5,3,GCA_017164835.1_ASM1716483v1_genomic.fna
GCA_017164855.1,2021,5613214,1403303.5,1571713,1563472.5,2,GCA_017164855.1_ASM1716485v1_genomic.fna
GCA_017164875.1,2021,5611611,1402902.75,1571249,1563008.5,2,GCA_017164875.1_ASM1716487v1_genomic.fna
GCA_017164895.1,2021,5566353,1391588.25,1559075,1550834.5,2,GCA_017164895.1_ASM1716489v1_genomic.fna
GCA_017164915.1,2021,5641483,1410370.75,1580067,1571826.5,2,GCA_017164915.1_ASM1716491v1_genomic.fna
GCA_017164935.1,2021,5651163,1412790.75,1582358,1574117.5,2,GCA_017164935.1_ASM1716493v1_genomic.fna
GCA_017164955.1,2021,5652528,1413132.0,1582755,1574514.5,2,GCA_017164955.1_ASM1716495v1_genomic.fna
GCA_017164975.1,2021,5612251,1403062.75,1571854,1563613.5,2,GCA_017164975.1_ASM1716497v1_genomic.fna
GCA_017164995.1,2021,5684358,1421089.5,1592008,1583767.5,2,GCA_017164995.1_ASM1716499v1_genomic.fna
GCA_017165015.1,2021,5606380,1401595.0,1570188,1561947.5,2,GCA_017165015.1_ASM1716501v1_genomic.fna
GCA_017165035.1,2021,5604360,1401090.0,1569771,1561530.5,2,GCA_017165035.1_ASM1716503v1_genomic.fna
GCA_017165055.1,2021,5609253,1402313.25,1570959,1562718.5,2,GCA_017165055.1_ASM1716505v1_genomic.fna
GCA_017165075.1,2021,5566353,1391588.25,1559085,1550844.5,2,GCA_017165075.1_ASM1716507v1_genomic.fna
GCA_017165095.1,2021,5612529,1403132.25,1572101,1563860.5,3,GCA_017165095.1_ASM1716509v1_genomic.fna
GCA_017165115.1,2021,5825793,1456448.25,1631587,1623346.5,3,GCA_017165115.1_ASM1716511v1_genomic.fna
GCA_017165135.1,2021,5612573,1403143.25,1571898,1563657.5,3,GCA_017165135.1_ASM1716513v1_genomic.fna
GCA_017165155.1,2021,5609276,1402319.0,1571422,1563181.5,2,GCA_017165155.1_ASM1716515v1_genomic.fna
GCA_017165215.1,2021,5611694,1402923.5,1571857,1563616.5,2,GCA_017165215.1_ASM1716521v1_genomic.fna
GCA_017165235.1,2021,5600699,1400174.75,1568780,1560539.5,3,GCA_017165235.1_ASM1716523v1_genomic.fna
GCA_017165255.1,2021,5613850,1403462.5,1571855,1563614.5,3,GCA_017165255.1_ASM1716525v1_genomic.fna
GCA_017165275.1,2021,5600778,1400194.5,1568634,1560393.5,3,GCA_017165275.1_ASM1716527v1_genomic.fna
GCA_017165295.1,2021,5613910,1403477.5,1572273,1564032.5,3,GCA_017165295.1_ASM1716529v1_genomic.fna
GCA_017165315.1,2021,5625781,1406445.25,1575520,1567279.5,2,GCA_017165315.1_ASM1716531v1_genomic.fna
GCA_017165335.1,2021,5603028,1400757.0,1569804,1561563.5,3,GCA_017165335.1_ASM1716533v1_genomic.fna
GCA_017165355.1,2021,5624856,1406214.0,1575437,1567196.5,3,GCA_017165355.1_ASM1716535v1_genomic.fna
GCA_017165375.1,2021,5656808,1414202.0,1583789,1575548.5,3,GCA_017165375.1_ASM1716537v1_genomic.fna
GCA_017165395.1,2021,5817871,1454467.75,1628946,1620705.5,5,GCA_017165395.1_ASM1716539v1_genomic.fna
GCA_017165415.1,2021,5554322,1388580.5,1555084,1546843.5,2,GCA_017165415.1_ASM1716541v1_genomic.fna
GCA_017165435.1,2021,5649359,1412339.75,1582136,1573895.5,3,GCA_017165435.1_ASM1716543v1_genomic.fna
GCA_017165455.1,2021,5630915,1407728.75,1577220,1568979.5,4,GCA_017165455.1_ASM1716545v1_genomic.fna
GCA_017310055.1,2021,4898936,1224734.0,1370695,1362454.5,8,GCA_017310055.1_ASM1731005v1_genomic.fna
GCA_017310445.1,2021,5628624,1407156.0,1577236,1568995.5,5,GCA_017310445.1_ASM1731044v1_genomic.fna
GCA_017338715.1,2021,4690878,1172719.5,1313800,1305559.5,1,GCA_017338715.1_ASM1733871v1_genomic.fna
GCA_017347505.2,2021,5333481,1333370.25,1494884,1486643.5,3,GCA_017347505.2_ASM1734750v2_genomic.fna
GCA_017348835.2,2021,5539838,1384959.5,1549215,1540974.5,7,GCA_017348835.2_ASM1734883v2_genomic.fna
GCA_017352035.1,2021,5111999,1277999.75,1430490,1422249.5,2,GCA_017352035.1_ASM1735203v1_genomic.fna
GCA_017352055.1,2021,4622527,1155631.75,1293947,1285706.5,3,GCA_017352055.1_ASM1735205v1_genomic.fna
GCA_017352075.1,2021,5076468,1269117.0,1420501,1412260.5,3,GCA_017352075.1_ASM1735207v1_genomic.fna
GCA_017356665.1,2021,5133980,1283495.0,1438801,1430560.5,3,GCA_017356665.1_ASM1735666v1_genomic.fna
GCA_017357505.1,2021,5312633,1328158.25,1484074,1475833.5,4,GCA_017357505.1_ASM1735750v1_genomic.fna
GCA_017357545.1,2021,5593719,1398429.75,1567454,1559213.5,2,GCA_017357545.1_ASM1735754v1_genomic.fna
GCA_017357565.1,2021,4708750,1177187.5,1319408,1311167.5,2,GCA_017357565.1_ASM1735756v1_genomic.fna
GCA_017357765.1,2021,5065521,1266380.25,1418543,1410302.5,2,GCA_017357765.1_ASM1735776v1_genomic.fna
GCA_017570585.1,2021,5032262,1258065.5,1407327,1399086.5,11,GCA_017570585.1_ASM1757058v1_genomic.fna
GCA_017570605.1,2021,5274803,1318700.75,1469814,1461573.5,9,GCA_017570605.1_ASM1757060v1_genomic.fna
GCA_017570625.1,2021,4988215,1247053.75,1396365,1388124.5,11,GCA_017570625.1_ASM1757062v1_genomic.fna
GCA_017570645.1,2021,5402822,1350705.5,1512777,1504536.5,5,GCA_017570645.1_ASM1757064v1_genomic.fna
GCA_017570665.1,2021,5032799,1258199.75,1406573,1398332.5,10,GCA_017570665.1_ASM1757066v1_genomic.fna
GCA_017570685.1,2021,5186956,1296739.0,1451687,1443446.5,9,GCA_017570685.1_ASM1757068v1_genomic.fna
GCA_017579865.1,2021,4885435,1221358.75,1366354,1358113.5,3,GCA_017579865.1_ASM1757986v1_genomic.fna
GCA_017603565.1,2021,5227361,1306840.25,1464132,1455891.5,1,GCA_017603565.1_ASM1760356v1_genomic.fna
GCA_017604265.1,2021,4526746,1131686.5,1268127,1259886.5,1,GCA_017604265.1_ASM1760426v1_genomic.fna
GCA_017638965.1,2021,4824765,1206191.25,1351794,1343553.5,3,GCA_017638965.1_ASM1763896v1_genomic.fna
GCA_017638985.1,2021,5221827,1305456.75,1462953,1454712.5,6,GCA_017638985.1_ASM1763898v1_genomic.fna
GCA_017639005.1,2021,5208004,1302001.0,1456381,1448140.5,4,GCA_017639005.1_ASM1763900v1_genomic.fna
GCA_017639025.1,2021,5014164,1253541.0,1401971,1393730.5,5,GCA_017639025.1_ASM1763902v1_genomic.fna
GCA_017639045.1,2021,4991508,1247877.0,1396019,1387778.5,5,GCA_017639045.1_ASM1763904v1_genomic.fna
GCA_017639105.1,2021,5159527,1289881.75,1443610,1435369.5,9,GCA_017639105.1_ASM1763910v1_genomic.fna
GCA_017639125.1,2021,4859353,1214838.25,1360053,1351812.5,4,GCA_017639125.1_ASM1763912v1_genomic.fna
GCA_017639145.1,2021,4805372,1201343.0,1345108,1336867.5,4,GCA_017639145.1_ASM1763914v1_genomic.fna
GCA_017639165.1,2021,5145496,1286374.0,1439314,1431073.5,7,GCA_017639165.1_ASM1763916v1_genomic.fna
GCA_017639185.1,2021,5598951,1399737.75,1566693,1558452.5,4,GCA_017639185.1_ASM1763918v1_genomic.fna
GCA_017654165.1,2021,4933433,1233358.25,1382533,1374292.5,1,GCA_017654165.1_ASM1765416v1_genomic.fna
GCA_017743075.1,2021,5036724,1259181.0,1410522,1402281.5,3,GCA_017743075.1_ASM1774307v1_genomic.fna
GCA_017792185.1,2021,5030462,1257615.5,1407092,1398851.5,2,GCA_017792185.1_ASM1779218v1_genomic.fna
GCA_017815815.1,2021,5370586,1342646.5,1500788,1492547.5,4,GCA_017815815.1_ASM1781581v1_genomic.fna
GCA_017868515.1,2021,4661831,1165457.75,1302776,1294535.5,3,GCA_017868515.1_ASM1786851v1_genomic.fna
GCA_017900955.1,2021,5030087,1257521.75,1406699,1398458.5,1,GCA_017900955.1_ASM1790095v1_genomic.fna
GCA_017900975.1,2021,5030087,1257521.75,1406700,1398459.5,1,GCA_017900975.1_ASM1790097v1_genomic.fna
GCA_017900995.1,2021,5030087,1257521.75,1406699,1398458.5,1,GCA_017900995.1_ASM1790099v1_genomic.fna
GCA_017901015.1,2021,5030087,1257521.75,1406700,1398459.5,1,GCA_017901015.1_ASM1790101v1_genomic.fna
GCA_017903455.1,2021,5321746,1330436.5,1484453,1476212.5,6,GCA_017903455.1_ASM1790345v1_genomic.fna
GCA_018064225.1,2021,5162996,1290749.0,1447135,1438894.5,2,GCA_018064225.1_ASM1806422v1_genomic.fna
GCA_018075285.1,2021,5098723,1274680.75,1425108,1416867.5,4,GCA_018075285.1_ASM1807528v1_genomic.fna
GCA_018075305.1,2021,5359540,1339885.0,1498494,1490253.5,3,GCA_018075305.1_ASM1807530v1_genomic.fna
GCA_018075345.1,2021,4762594,1190648.5,1334205,1325964.5,2,GCA_018075345.1_ASM1807534v1_genomic.fna
GCA_018085225.1,2021,5130057,1282514.25,1432784,1424543.5,7,GCA_018085225.1_ASM1808522v1_genomic.fna
GCA_018128405.1,2021,5631387,1407846.75,1575977,1567736.5,7,GCA_018128405.1_ASM1812840v1_genomic.fna
GCA_018141125.1,2021,5439296,1359824.0,1520833,1512592.5,5,GCA_018141125.1_ASM1814112v1_genomic.fna
GCA_018141145.1,2021,4826279,1206569.75,1351796,1343555.5,3,GCA_018141145.1_ASM1814114v1_genomic.fna
GCA_018141225.1,2021,5288506,1322126.5,1479811,1471570.5,7,GCA_018141225.1_ASM1814122v1_genomic.fna
GCA_018141245.1,2021,4836172,1209043.0,1350836,1342595.5,5,GCA_018141245.1_ASM1814124v1_genomic.fna
GCA_018141265.1,2021,5351766,1337941.5,1497689,1489448.5,6,GCA_018141265.1_ASM1814126v1_genomic.fna
GCA_018199975.1,2021,5283051,1320762.75,1478133,1469892.5,5,GCA_018199975.1_ASM1819997v1_genomic.fna
GCA_018223665.1,2021,5147509,1286877.25,1441083,1432842.5,2,GCA_018223665.1_ASM1822366v1_genomic.fna
GCA_018255835.1,2021,4831164,1207791.0,1351582,1343341.5,3,GCA_018255835.1_ASM1825583v1_genomic.fna
GCA_018279085.1,2021,5210909,1302727.25,1458041,1449800.5,8,GCA_018279085.1_ASM1827908v1_genomic.fna
GCA_018279125.1,2021,5185965,1296491.25,1450624,1442383.5,9,GCA_018279125.1_ASM1827912v1_genomic.fna
GCA_018279225.1,2021,5616598,1404149.5,1567529,1559288.5,5,GCA_018279225.1_ASM1827922v1_genomic.fna
GCA_018279585.1,2021,5068061,1267015.25,1418020,1409779.5,2,GCA_018279585.1_ASM1827958v1_genomic.fna
GCA_018316615.1,2021,5317797,1329449.25,1488817,1480576.5,6,GCA_018316615.1_ASM1831661v1_genomic.fna
GCA_018323825.1,2021,5153318,1288329.5,1437812,1429571.5,3,GCA_018323825.1_ASM1832382v1_genomic.fna
GCA_018343835.1,2021,5030087,1257521.75,1406700,1398459.5,1,GCA_018343835.1_ASM1834383v1_genomic.fna
GCA_018361365.1,2021,4932424,1233106.0,1380909,1372668.5,7,GCA_018361365.1_ASM1836136v1_genomic.fna
GCA_018394415.1,2021,5092163,1273040.75,1425744,1417503.5,2,GCA_018394415.1_ASM1839441v1_genomic.fna
GCA_018415975.1,2021,5380316,1345079.0,1507190,1498949.5,6,GCA_018415975.1_ASM1841597v1_genomic.fna
GCA_018415995.1,2021,5261112,1315278.0,1472329,1464088.5,6,GCA_018415995.1_ASM1841599v1_genomic.fna
GCA_018417715.1,2021,4788605,1197151.25,1341211,1332970.5,2,GCA_018417715.1_ASM1841771v1_genomic.fna
GCA_018460065.1,2021,5485613,1371403.25,1532934,1524693.5,5,GCA_018460065.1_ASM1846006v1_genomic.fna
GCA_018628815.1,2021,4502782,1125695.5,1259499,1251258.5,2,GCA_018628815.1_ASM1862881v1_genomic.fna
GCA_018734065.1,2021,5162531,1290632.75,1442151,1433910.5,2,GCA_018734065.1_ASM1873406v1_genomic.fna
GCA_018771465.1,2021,5037534,1259383.5,1411651,1403410.5,7,GCA_018771465.1_ASM1877146v1_genomic.fna
GCA_018771545.1,2021,5181753,1295438.25,1450800,1442559.5,10,GCA_018771545.1_ASM1877154v1_genomic.fna
GCA_018771585.1,2021,5371977,1342994.25,1504672,1496431.5,4,GCA_018771585.1_ASM1877158v1_genomic.fna
GCA_018771685.1,2021,4961765,1240441.25,1379187,1370946.5,4,GCA_018771685.1_ASM1877168v1_genomic.fna
GCA_018798845.1,2021,5092092,1273023.0,1425633,1417392.5,4,GCA_018798845.1_ASM1879884v1_genomic.fna
GCA_018884065.1,2021,4998048,1249512.0,1398375,1390134.5,5,GCA_018884065.1_ASM1888406v1_genomic.fna
GCA_018884265.1,2021,5240296,1310074.0,1465935,1457694.5,5,GCA_018884265.1_ASM1888426v1_genomic.fna
GCA_018884285.1,2021,5170332,1292583.0,1447854,1439613.5,2,GCA_018884285.1_ASM1888428v1_genomic.fna
GCA_018884305.1,2021,5227380,1306845.0,1462666,1454425.5,3,GCA_018884305.1_ASM1888430v1_genomic.fna
GCA_018884325.1,2021,5032644,1258161.0,1406848,1398607.5,4,GCA_018884325.1_ASM1888432v1_genomic.fna
GCA_018884345.1,2021,5367095,1341773.75,1501621,1493380.5,4,GCA_018884345.1_ASM1888434v1_genomic.fna
GCA_018884365.1,2021,5362911,1340727.75,1492722,1484481.5,5,GCA_018884365.1_ASM1888436v1_genomic.fna
GCA_018884385.1,2021,5652056,1413014.0,1581019,1572778.5,5,GCA_018884385.1_ASM1888438v1_genomic.fna
GCA_018884405.1,2021,5138413,1284603.25,1437243,1429002.5,4,GCA_018884405.1_ASM1888440v1_genomic.fna
GCA_018884425.1,2021,5388201,1347050.25,1500506,1492265.5,5,GCA_018884425.1_ASM1888442v1_genomic.fna
GCA_018884445.1,2021,5283837,1320959.25,1475860,1467619.5,5,GCA_018884445.1_ASM1888444v1_genomic.fna
GCA_018884465.1,2021,5238275,1309568.75,1462706,1454465.5,5,GCA_018884465.1_ASM1888446v1_genomic.fna
GCA_018884485.1,2021,5371942,1342985.5,1502753,1494512.5,5,GCA_018884485.1_ASM1888448v1_genomic.fna
GCA_018884505.1,2021,5158259,1289564.75,1443016,1434775.5,4,GCA_018884505.1_ASM1888450v1_genomic.fna
GCA_018884525.1,2021,5223561,1305890.25,1461191,1452950.5,5,GCA_018884525.1_ASM1888452v1_genomic.fna
GCA_018884545.1,2021,5294813,1323703.25,1480166,1471925.5,3,GCA_018884545.1_ASM1888454v1_genomic.fna
GCA_018884565.1,2021,5015532,1253883.0,1403617,1395376.5,2,GCA_018884565.1_ASM1888456v1_genomic.fna
GCA_018884585.1,2021,5194852,1298713.0,1454102,1445861.5,2,GCA_018884585.1_ASM1888458v1_genomic.fna
GCA_018966785.1,2021,5013406,1253351.5,1402059,1393818.5,1,GCA_018966785.1_ASM1896678v1_genomic.fna
GCA_018966845.1,2021,5239060,1309765.0,1458603,1450362.5,5,GCA_018966845.1_ASM1896684v1_genomic.fna
GCA_018968645.1,2021,4987090,1246772.5,1397942,1389701.5,2,GCA_018968645.1_ASM1896864v1_genomic.fna
GCA_018972045.1,2021,4755981,1188995.25,1330102,1321861.5,1,GCA_018972045.1_ASM1897204v1_genomic.fna
GCA_018972205.1,2021,5202633,1300658.25,1457493,1449252.5,2,GCA_018972205.1_ASM1897220v1_genomic.fna
GCA_018972225.1,2021,5212963,1303240.75,1458713,1450472.5,4,GCA_018972225.1_ASM1897222v1_genomic.fna
GCA_018972245.1,2021,5190273,1297568.25,1452959,1444718.5,4,GCA_018972245.1_ASM1897224v1_genomic.fna
GCA_018972265.1,2021,5337095,1334273.75,1494636,1486395.5,4,GCA_018972265.1_ASM1897226v1_genomic.fna
GCA_018986795.1,2021,5191720,1297930.0,1453242,1445001.5,5,GCA_018986795.1_ASM1898679v1_genomic.fna
GCA_018986815.1,2021,5041163,1260290.75,1412584,1404343.5,3,GCA_018986815.1_ASM1898681v1_genomic.fna
GCA_018986835.1,2021,4917512,1229378.0,1377928,1369687.5,2,GCA_018986835.1_ASM1898683v1_genomic.fna
GCA_018988345.1,2021,5051738,1262934.5,1413242,1405001.5,3,GCA_018988345.1_ASM1898834v1_genomic.fna
GCA_018988385.1,2021,5359066,1339766.5,1497664,1489423.5,5,GCA_018988385.1_ASM1898838v1_genomic.fna
GCA_019039795.1,2021,4972251,1243062.75,1382091,1373850.5,9,GCA_019039795.1_ASM1903979v1_genomic.fna
GCA_019047145.1,2021,5025497,1256374.25,1407883,1399642.5,6,GCA_019047145.1_ASM1904714v1_genomic.fna
GCA_019047165.1,2021,5219670,1304917.5,1460904,1452663.5,7,GCA_019047165.1_ASM1904716v1_genomic.fna
GCA_019047645.1,2021,5349523,1337380.75,1498031,1489790.5,5,GCA_019047645.1_ASM1904764v1_genomic.fna
GCA_019047725.1,2021,5242736,1310684.0,1469356,1461115.5,3,GCA_019047725.1_ASM1904772v1_genomic.fna
GCA_019047745.1,2021,5243178,1310794.5,1469973,1461732.5,8,GCA_019047745.1_ASM1904774v1_genomic.fna
GCA_019047905.1,2021,5187938,1296984.5,1447821,1439580.5,9,GCA_019047905.1_ASM1904790v1_genomic.fna
GCA_019047965.1,2021,5007338,1251834.5,1402857,1394616.5,4,GCA_019047965.1_ASM1904796v1_genomic.fna
GCA_019048005.1,2021,5220169,1305042.25,1461018,1452777.5,6,GCA_019048005.1_ASM1904800v1_genomic.fna
GCA_019048145.1,2021,5192441,1298110.25,1454004,1445763.5,6,GCA_019048145.1_ASM1904814v1_genomic.fna
GCA_019048285.1,2021,5182711,1295677.75,1446249,1438008.5,11,GCA_019048285.1_ASM1904828v1_genomic.fna
GCA_019048345.1,2021,5353751,1338437.75,1499274,1491033.5,6,GCA_019048345.1_ASM1904834v1_genomic.fna
GCA_019048425.1,2021,5240923,1310230.75,1468863,1460622.5,8,GCA_019048425.1_ASM1904842v1_genomic.fna
GCA_019048445.1,2021,5055895,1263973.75,1415080,1406839.5,2,GCA_019048445.1_ASM1904844v1_genomic.fna
GCA_019048505.1,2021,5226761,1306690.25,1461629,1453388.5,8,GCA_019048505.1_ASM1904850v1_genomic.fna
GCA_019048605.1,2021,5242736,1310684.0,1469221,1460980.5,3,GCA_019048605.1_ASM1904860v1_genomic.fna
GCA_019056115.1,2021,5055897,1263974.25,1415808,1407567.5,2,GCA_019056115.1_ASM1905611v1_genomic.fna
GCA_019086825.1,2021,5553029,1388257.25,1551016,1542775.5,6,GCA_019086825.1_ASM1908682v1_genomic.fna
GCA_019091005.1,2021,4944083,1236020.75,1384251,1376010.5,3,GCA_019091005.1_ASM1909100v1_genomic.fna
GCA_019211745.1,2021,4883689,1220922.25,1368505,1360264.5,2,GCA_019211745.1_ASM1921174v1_genomic.fna
GCA_019334385.1,2021,4558813,1139703.25,1275894,1267653.5,1,GCA_019334385.1_ASM1933438v1_genomic.fna
GCA_019334645.1,2021,4552324,1138081.0,1275402,1267161.5,1,GCA_019334645.1_ASM1933464v1_genomic.fna
GCA_019334665.1,2021,4553952,1138488.0,1275663,1267422.5,1,GCA_019334665.1_ASM1933466v1_genomic.fna
GCA_019355455.1,2021,5267266,1316816.5,1473539,1465298.5,6,GCA_019355455.1_ASM1935545v1_genomic.fna
GCA_019355475.1,2021,5141554,1285388.5,1439837,1431596.5,5,GCA_019355475.1_ASM1935547v1_genomic.fna
GCA_019355495.1,2021,5392098,1348024.5,1508749,1500508.5,5,GCA_019355495.1_ASM1935549v1_genomic.fna
GCA_019357435.1,2021,5056324,1264081.0,1413980,1405739.5,3,GCA_019357435.1_ASM1935743v1_genomic.fna
GCA_019375055.2,2021,5434699,1358674.75,1518039,1509798.5,9,GCA_019375055.2_ASM1937505v2_genomic.fna
GCA_019426265.1,2021,5388261,1347065.25,1509245,1501004.5,3,GCA_019426265.1_ASM1942626v1_genomic.fna
GCA_019428525.1,2021,5112272,1278068.0,1431381,1423140.5,1,GCA_019428525.1_ASM1942852v1_genomic.fna
GCA_019428545.1,2021,4983348,1245837.0,1395141,1386900.5,1,GCA_019428545.1_ASM1942854v1_genomic.fna
GCA_019428565.1,2021,5168848,1292212.0,1447548,1439307.5,1,GCA_019428565.1_ASM1942856v1_genomic.fna
GCA_019428585.1,2021,5185411,1296352.75,1452365,1444124.5,1,GCA_019428585.1_ASM1942858v1_genomic.fna
GCA_019428605.1,2021,5271974,1317993.5,1476437,1468196.5,1,GCA_019428605.1_ASM1942860v1_genomic.fna
GCA_019428625.1,2021,5036587,1259146.75,1405768,1397527.5,5,GCA_019428625.1_ASM1942862v1_genomic.fna
GCA_019428645.1,2021,5130652,1282663.0,1435271,1427030.5,7,GCA_019428645.1_ASM1942864v1_genomic.fna
GCA_019428665.1,2021,4938008,1234502.0,1378355,1370114.5,6,GCA_019428665.1_ASM1942866v1_genomic.fna
GCA_019428705.1,2021,5753822,1438455.5,1609528,1601287.5,7,GCA_019428705.1_ASM1942870v1_genomic.fna
GCA_019428725.1,2021,5351364,1337841.0,1497305,1489064.5,9,GCA_019428725.1_ASM1942872v1_genomic.fna
GCA_019428745.1,2021,5656726,1414181.5,1577421,1569180.5,8,GCA_019428745.1_ASM1942874v1_genomic.fna
GCA_019428765.1,2021,5738002,1434500.5,1599692,1591451.5,9,GCA_019428765.1_ASM1942876v1_genomic.fna
GCA_019428785.1,2021,5261995,1315498.75,1468696,1460455.5,5,GCA_019428785.1_ASM1942878v1_genomic.fna
GCA_019431145.1,2021,4929922,1232480.5,1379177,1370936.5,2,GCA_019431145.1_ASM1943114v1_genomic.fna
GCA_019431165.1,2021,5274709,1318677.25,1473483,1465242.5,5,GCA_019431165.1_ASM1943116v1_genomic.fna
GCA_019431185.1,2021,5897998,1474499.5,1645789,1637548.5,6,GCA_019431185.1_ASM1943118v1_genomic.fna
GCA_019431295.1,2021,5676370,1419092.5,1588385,1580144.5,10,GCA_019431295.1_ASM1943129v1_genomic.fna
GCA_019431315.1,2021,5107075,1276768.75,1431215,1422974.5,2,GCA_019431315.1_ASM1943131v1_genomic.fna
GCA_019431335.1,2021,5230054,1307513.5,1465430,1457189.5,3,GCA_019431335.1_ASM1943133v1_genomic.fna
GCA_019434375.1,2021,4965434,1241358.5,1390807,1382566.5,5,GCA_019434375.1_ASM1943437v1_genomic.fna
GCA_019443365.1,2021,5042256,1260564.0,1410827,1402586.5,5,GCA_019443365.1_ASM1944336v1_genomic.fna
GCA_019443605.1,2021,5192601,1298150.25,1453674,1445433.5,6,GCA_019443605.1_ASM1944360v1_genomic.fna
GCA_019443685.1,2021,5107728,1276932.0,1429448,1421207.5,5,GCA_019443685.1_ASM1944368v1_genomic.fna
GCA_019551815.1,2021,4693401,1173350.25,1314559,1306318.5,2,GCA_019551815.1_ASM1955181v1_genomic.fna
GCA_019551835.1,2021,4737315,1184328.75,1326280,1318039.5,2,GCA_019551835.1_ASM1955183v1_genomic.fna
GCA_019551855.1,2021,4756271,1189067.75,1326716,1318475.5,2,GCA_019551855.1_ASM1955185v1_genomic.fna
GCA_019599065.1,2021,4513232,1128308.0,1263761,1255520.5,1,GCA_019599065.1_ASM1959906v1_genomic.fna
GCA_019614825.1,2021,4944441,1236110.25,1384258,1376017.5,3,GCA_019614825.1_ASM1961482v1_genomic.fna
GCA_019645795.1,2021,4666712,1166678.0,1305910,1297669.5,1,GCA_019645795.1_ASM1964579v1_genomic.fna
GCA_019645975.1,2021,5210446,1302611.5,1459615,1451374.5,5,GCA_019645975.1_ASM1964597v1_genomic.fna
GCA_019645995.1,2021,4663358,1165839.5,1305577,1297336.5,1,GCA_019645995.1_ASM1964599v1_genomic.fna
GCA_019646015.1,2021,4547366,1136841.5,1272869,1264628.5,1,GCA_019646015.1_ASM1964601v1_genomic.fna
GCA_019710415.1,2021,5458853,1364713.25,1527080,1518839.5,7,GCA_019710415.1_ASM1971041v1_genomic.fna
GCA_019720795.1,2021,5049881,1262470.25,1413914,1405673.5,5,GCA_019720795.1_ASM1972079v1_genomic.fna
GCA_019754155.1,2021,4498411,1124602.75,1259781,1251540.5,1,GCA_019754155.1_ASM1975415v1_genomic.fna
GCA_019802685.1,2021,5203077,1300769.25,1456412,1448171.5,8,GCA_019802685.1_ASM1980268v1_genomic.fna
