accession,year,n_bases,optimal_2bit_bytes,zlib_bytes,zlib_bytes_corrected,n_contigs,file
GCA_016454585.1,2020,4993141,1248285.25,1396637,1388396.5,2,GCA_016454585.1_ASM1645458v1_genomic.fna
GCA_016454605.1,2020,5015052,1253763.0,1404022,1395781.5,3,GCA_016454605.1_ASM1645460v1_genomic.fna
GCA_016454625.1,2020,4904594,1226148.5,1370812,1362571.5,3,GCA_016454625.1_ASM1645462v1_genomic.fna
GCA_016454645.1,2020,5103029,1275757.25,1426838,1418597.5,3,GCA_016454645.1_ASM1645464v1_genomic.fna
GCA_016454665.1,2020,5009604,1252401.0,1402141,1393900.5,3,GCA_016454665.1_ASM1645466v1_genomic.fna
GCA_016454705.1,2020,4849535,1212383.75,1358185,1349944.5,3,GCA_016454705.1_ASM1645470v1_genomic.fna
GCA_016454725.1,2020,5068487,1267121.75,1418737,1410496.5,8,GCA_016454725.1_ASM1645472v1_genomic.fna
GCA_016454765.1,2020,5144041,1286010.25,1440592,1432351.5,3,GCA_016454765.1_ASM1645476v1_genomic.fna
GCA_016454785.1,2020,5006007,1251501.75,1402486,1394245.5,2,GCA_016454785.1_ASM1645478v1_genomic.fna
GCA_902825515.1,2020,4916304,1229076.0,1377680,1369439.5,91,GCA_902825515.1_SV6879L_genomic.fna
GCA_902825525.1,2020,4676734,1169183.5,1310101,1301860.5,46,GCA_902825525.1_SV6822Z_genomic.fna
GCA_903989485.1,2020,4916754,1229188.5,1371375,1363134.5,1,GCA_903989485.1_5eeca14952c4e123c759a485_genomic.fna
GCA_903992995.2,2020,4881179,1220294.75,1362077,1353836.5,1,GCA_903992995.2_5eeca14952c4e123c759a442_genomic.fna
GCA_904129595.1,2020,4993194,1248298.5,1398287,1390046.5,2,GCA_904129595.1_S.Tm_LT2p22_assembled_genomic.fna
GCF_005415515.1,2020,5026871,1256717.75,1407469,1399228.5,2,GCF_005415515.1_ASM541551v2_genomic.fna
GCF_005447485.1,2020,5025382,1256345.5,1407336,1399095.5,2,GCF_005447485.1_ASM544748v2_genomic.fna
GCF_005447645.1,2020,5017400,1254350.0,1404797,1396556.5,2,GCF_005447645.1_ASM544764v2_genomic.fna
GCF_005545055.1,2020,5030567,1257641.75,1408558,1400317.5,2,GCF_005545055.1_ASM554505v2_genomic.fna
GCF_005601095.1,2020,4455450,1113862.5,1248640,1240399.5,1,GCF_005601095.1_ASM560109v2_genomic.fna
GCF_005870975.1,2020,4849707,1212426.75,1358960,1350719.5,2,GCF_005870975.1_ASM587097v2_genomic.fna
GCF_006051055.1,2020,4925620,1231405.0,1377918,1369677.5,1,GCF_006051055.1_ASM605105v2_genomic.fna
GCF_006051135.1,2020,4612001,1153000.25,1291832,1283591.5,1,GCF_006051135.1_ASM605113v2_genomic.fna
GCF_006112595.1,2020,4629168,1157292.0,1295552,1287311.5,2,GCF_006112595.1_ASM611259v2_genomic.fna
GCF_006461415.2,2020,4897518,1224379.5,1370499,1362258.5,2,GCF_006461415.2_ASM646141v2_genomic.fna
GCF_006685825.1,2020,5050858,1262714.5,1414068,1405827.5,2,GCF_006685825.1_ASM668582v2_genomic.fna
GCF_006695545.1,2020,5120663,1280165.75,1433640,1425399.5,2,GCF_006695545.1_ASM669554v2_genomic.fna
GCF_006697045.1,2020,4978350,1244587.5,1394532,1386291.5,3,GCF_006697045.1_ASM669704v2_genomic.fna
GCF_006760965.1,2020,5648353,1412088.25,1581523,1573282.5,2,GCF_006760965.1_ASM676096v2_genomic.fna
GCF_006967565.1,2020,5183043,1295760.75,1451842,1443601.5,3,GCF_006967565.1_ASM696756v2_genomic.fna
GCF_007019045.1,2020,4731255,1182813.75,1325898,1317657.5,2,GCF_007019045.1_ASM701904v2_genomic.fna
GCF_009728875.2,2020,5029407,1257351.75,1406887,1398646.5,3,GCF_009728875.2_ASM972887v2_genomic.fna
GCF_009728895.2,2020,4995405,1248851.25,1395643,1387402.5,3,GCF_009728895.2_ASM972889v2_genomic.fna
GCF_009857075.1,2020,4964098,1241024.5,1390257,1382016.5,2,GCF_009857075.1_ASM985707v1_genomic.fna
GCF_009884355.1,2020,4774005,1193501.25,1334602,1326361.5,2,GCF_009884355.1_ASM988435v1_genomic.fna
GCF_009884375.1,2020,5091224,1272806.0,1412676,1404435.5,3,GCF_009884375.1_ASM988437v1_genomic.fna
GCF_009930575.1,2020,5163718,1290929.5,1441089,1432848.5,2,GCF_009930575.1_ASM993057v1_genomic.fna
GCF_009930675.1,2020,5145105,1286276.25,1439873,1431632.5,2,GCF_009930675.1_ASM993067v1_genomic.fna
GCF_010919335.1,2020,5011038,1252759.5,1403527,1395286.5,2,GCF_010919335.1_ASM1091933v1_genomic.fna
GCF_011057955.1,2020,4935595,1233898.75,1381810,1373569.5,2,GCF_011057955.1_ASM1105795v1_genomic.fna
GCF_011304815.1,2020,5113293,1278323.25,1426004,1417763.5,5,GCF_011304815.1_ASM1130481v1_genomic.fna
GCF_011465535.1,2020,4764590,1191147.5,1334363,1326122.5,3,GCF_011465535.1_ASM1146553v1_genomic.fna
GCF_011465695.1,2020,4773013,1193253.25,1337133,1328892.5,1,GCF_011465695.1_ASM1146569v1_genomic.fna
GCF_011465815.1,2020,4813791,1203447.75,1348531,1340290.5,1,GCF_011465815.1_ASM1146581v1_genomic.fna
GCF_011465945.1,2020,4866577,1216644.25,1363121,1354880.5,2,GCF_011465945.1_ASM1146594v1_genomic.fna
GCF_011466075.1,2020,4809627,1202406.75,1347168,1338927.5,3,GCF_011466075.1_ASM1146607v1_genomic.fna
GCF_011466275.1,2020,4836041,1209010.25,1354451,1346210.5,4,GCF_011466275.1_ASM1146627v1_genomic.fna
GCF_011466455.1,2020,4850675,1212668.75,1357952,1349711.5,2,GCF_011466455.1_ASM1146645v1_genomic.fna
GCF_011466595.1,2020,4673793,1168448.25,1309286,1301045.5,1,GCF_011466595.1_ASM1146659v1_genomic.fna
GCF_011466775.1,2020,4728349,1182087.25,1324290,1316049.5,2,GCF_011466775.1_ASM1146677v1_genomic.fna
GCF_011466815.1,2020,4902491,1225622.75,1372891,1364650.5,4,GCF_011466815.1_ASM1146681v1_genomic.fna
GCF_012049605.1,2020,5185065,1296266.25,1451649,1443408.5,5,GCF_012049605.1_ASM1204960v1_genomic.fna
GCF_012049805.1,2020,4847360,1211840.0,1356535,1348294.5,3,GCF_012049805.1_ASM1204980v1_genomic.fna
GCF_012050025.1,2020,5259011,1314752.75,1470573,1462332.5,3,GCF_012050025.1_ASM1205002v1_genomic.fna
GCF_012050205.1,2020,4829486,1207371.5,1351889,1343648.5,3,GCF_012050205.1_ASM1205020v1_genomic.fna
GCF_012050385.1,2020,4839384,1209846.0,1354818,1346577.5,5,GCF_012050385.1_ASM1205038v1_genomic.fna
GCF_012050525.1,2020,4848540,1212135.0,1357302,1349061.5,4,GCF_012050525.1_ASM1205052v1_genomic.fna
GCF_012050745.1,2020,4797988,1199497.0,1344071,1335830.5,2,GCF_012050745.1_ASM1205074v1_genomic.fna
GCF_012050905.1,2020,4859063,1214765.75,1360477,1352236.5,3,GCF_012050905.1_ASM1205090v1_genomic.fna
GCF_012051085.1,2020,5121995,1280498.75,1432843,1424602.5,2,GCF_012051085.1_ASM1205108v1_genomic.fna
GCF_012051245.1,2020,5195418,1298854.5,1453616,1445375.5,3,GCF_012051245.1_ASM1205124v1_genomic.fna
GCF_012051385.1,2020,5225110,1306277.5,1461228,1452987.5,3,GCF_012051385.1_ASM1205138v1_genomic.fna
GCF_012051625.1,2020,5177998,1294499.5,1448153,1439912.5,5,GCF_012051625.1_ASM1205162v1_genomic.fna
GCF_012051825.1,2020,5210197,1302549.25,1457199,1448958.5,6,GCF_012051825.1_ASM1205182v1_genomic.fna
GCF_012052085.1,2020,4929169,1232292.25,1380922,1372681.5,1,GCF_012052085.1_ASM1205208v1_genomic.fna
GCF_012052225.1,2020,5259999,1314999.75,1470907,1462666.5,3,GCF_012052225.1_ASM1205222v1_genomic.fna
GCF_012052445.1,2020,4838602,1209650.5,1354810,1346569.5,3,GCF_012052445.1_ASM1205244v1_genomic.fna
GCF_012052605.1,2020,4985118,1246279.5,1394205,1385964.5,6,GCF_012052605.1_ASM1205260v1_genomic.fna
GCF_012052805.1,2020,4974085,1243521.25,1392239,1383998.5,2,GCF_012052805.1_ASM1205280v1_genomic.fna
GCF_012052965.1,2020,5028693,1257173.25,1406234,1397993.5,2,GCF_012052965.1_ASM1205296v1_genomic.fna
GCF_012053145.1,2020,4899773,1224943.25,1370385,1362144.5,5,GCF_012053145.1_ASM1205314v1_genomic.fna
GCF_012053325.1,2020,5071476,1267869.0,1417676,1409435.5,2,GCF_012053325.1_ASM1205332v1_genomic.fna
GCF_012053525.1,2020,4973648,1243412.0,1392415,1384174.5,2,GCF_012053525.1_ASM1205352v1_genomic.fna
GCF_012053725.1,2020,4993824,1248456.0,1397593,1389352.5,1,GCF_012053725.1_ASM1205372v1_genomic.fna
GCF_012053905.1,2020,5072601,1268150.25,1419604,1411363.5,2,GCF_012053905.1_ASM1205390v1_genomic.fna
GCF_012054045.1,2020,4991315,1247828.75,1395741,1387500.5,4,GCF_012054045.1_ASM1205404v1_genomic.fna
GCF_012169275.1,2020,5152410,1288102.5,1440271,1432030.5,3,GCF_012169275.1_ASM1216927v1_genomic.fna
GCF_012530215.1,2020,4909186,1227296.5,1374822,1366581.5,2,GCF_012530215.1_ASM1253021v1_genomic.fna
GCF_012530335.1,2020,4819669,1204917.25,1349750,1341509.5,1,GCF_012530335.1_ASM1253033v1_genomic.fna
GCF_013161625.1,2020,4888815,1222203.75,1368468,1360227.5,1,GCF_013161625.1_ASM1316162v1_genomic.fna
GCF_013161805.1,2020,5076106,1269026.5,1420236,1411995.5,4,GCF_013161805.1_ASM1316180v1_genomic.fna
GCF_013162025.1,2020,4796443,1199110.75,1344342,1336101.5,2,GCF_013162025.1_ASM1316202v1_genomic.fna
GCF_013162165.1,2020,4517871,1129467.75,1264158,1255917.5,1,GCF_013162165.1_ASM1316216v1_genomic.fna
GCF_013162485.1,2020,4505366,1126341.5,1263078,1254837.5,1,GCF_013162485.1_ASM1316248v1_genomic.fna
GCF_013206965.1,2020,5159478,1289869.5,1445147,1436906.5,5,GCF_013206965.1_ASM1320696v1_genomic.fna
GCF_013207105.1,2020,5155580,1288895.0,1443958,1435717.5,5,GCF_013207105.1_ASM1320710v1_genomic.fna
GCF_013328855.1,2020,4875020,1218755.0,1366740,1358499.5,2,GCF_013328855.1_ASM1332885v1_genomic.fna
GCF_013348865.1,2020,5126632,1281658.0,1433504,1425263.5,4,GCF_013348865.1_ASM1334886v1_genomic.fna
GCF_013358425.1,2020,4669238,1167309.5,1307004,1298763.5,1,GCF_013358425.1_ASM1335842v1_genomic.fna
GCF_013376915.1,2020,4949832,1237458.0,1385721,1377480.5,1,GCF_013376915.1_ASM1337691v1_genomic.fna
GCF_013376935.1,2020,4936306,1234076.5,1381789,1373548.5,2,GCF_013376935.1_ASM1337693v1_genomic.fna
GCF_013376955.1,2020,5108176,1277044.0,1427143,1418902.5,2,GCF_013376955.1_ASM1337695v1_genomic.fna
GCF_013377315.1,2020,5049014,1262253.5,1413075,1404834.5,2,GCF_013377315.1_ASM1337731v1_genomic.fna
GCF_013377335.1,2020,5049020,1262255.0,1413010,1404769.5,2,GCF_013377335.1_ASM1337733v1_genomic.fna
GCF_013377355.1,2020,5049020,1262255.0,1413108,1404867.5,2,GCF_013377355.1_ASM1337735v1_genomic.fna
GCF_013415925.1,2020,5259233,1314808.25,1472244,1464003.5,5,GCF_013415925.1_ASM1341592v1_genomic.fna
GCF_013416235.1,2020,5321447,1330361.75,1488278,1480037.5,2,GCF_013416235.1_ASM1341623v1_genomic.fna
GCF_014123145.1,2020,5196399,1299099.75,1453184,1444943.5,2,GCF_014123145.1_ASM1412314v1_genomic.fna
GCF_014217955.1,2020,5208656,1302164.0,1457399,1449158.5,3,GCF_014217955.1_ASM1421795v1_genomic.fna
GCF_014250335.1,2020,5079488,1269872.0,1422510,1414269.5,4,GCF_014250335.1_ASM1425033v1_genomic.fna
GCF_014250355.1,2020,4973766,1243441.5,1393244,1385003.5,3,GCF_014250355.1_ASM1425035v1_genomic.fna
GCF_014334155.1,2020,4857466,1214366.5,1360288,1352047.5,1,GCF_014334155.1_ASM1433415v1_genomic.fna
GCF_014334175.1,2020,4870141,1217535.25,1364152,1355911.5,4,GCF_014334175.1_ASM1433417v1_genomic.fna
GCF_014334195.1,2020,4982694,1245673.5,1395434,1387193.5,3,GCF_014334195.1_ASM1433419v1_genomic.fna
GCF_014334215.1,2020,5295190,1323797.5,1482747,1474506.5,2,GCF_014334215.1_ASM1433421v1_genomic.fna
GCF_014334235.1,2020,5021136,1255284.0,1406845,1398604.5,5,GCF_014334235.1_ASM1433423v1_genomic.fna
GCF_014334255.1,2020,4774395,1193598.75,1337493,1329252.5,4,GCF_014334255.1_ASM1433425v1_genomic.fna
GCF_014521465.1,2020,4725087,1181271.75,1323222,1314981.5,1,GCF_014521465.1_ASM1452146v1_genomic.fna
GCF_014524585.1,2020,4922946,1230736.5,1375817,1367576.5,2,GCF_014524585.1_ASM1452458v1_genomic.fna
GCF_014524605.1,2020,4917371,1229342.75,1374534,1366293.5,3,GCF_014524605.1_ASM1452460v1_genomic.fna
GCF_014854835.1,2020,4799045,1199761.25,1339548,1331307.5,1,GCF_014854835.1_ASM1485483v1_genomic.fna
GCF_014858545.1,2020,4916241,1229060.25,1375472,1367231.5,2,GCF_014858545.1_ASM1485854v1_genomic.fna
GCF_014858565.1,2020,4914941,1228735.25,1375218,1366977.5,3,GCF_014858565.1_ASM1485856v1_genomic.fna
GCF_015052745.1,2020,4899433,1224858.25,1372245,1364004.5,1,GCF_015052745.1_ASM1505274v1_genomic.fna
GCF_015052765.1,2020,4899590,1224897.5,1372221,1363980.5,2,GCF_015052765.1_ASM1505276v1_genomic.fna
GCF_015052785.1,2020,4992900,1248225.0,1398372,1390131.5,2,GCF_015052785.1_ASM1505278v1_genomic.fna
GCF_015052805.1,2020,4899618,1224904.5,1372259,1364018.5,1,GCF_015052805.1_ASM1505280v1_genomic.fna
GCF_015052825.1,2020,4899622,1224905.5,1372243,1364002.5,2,GCF_015052825.1_ASM1505282v1_genomic.fna
GCF_015074885.1,2020,4895550,1223887.5,1371231,1362990.5,5,GCF_015074885.1_ASM1507488v1_genomic.fna
GCF_015074905.1,2020,5096319,1274079.75,1426446,1418205.5,7,GCF_015074905.1_ASM1507490v1_genomic.fna
GCF_015159575.1,2020,4866782,1216695.5,1362398,1354157.5,2,GCF_015159575.1_ASM1515957v1_genomic.fna
GCF_015223545.3,2020,4904673,1226168.25,1374355,1366114.5,2,GCF_015223545.3_ASM1522354v3_genomic.fna
GCF_015240635.1,2020,4745224,1186306.0,1329244,1321003.5,2,GCF_015240635.1_ASM1524063v1_genomic.fna
GCF_015240855.1,2020,4869504,1217376.0,1361303,1353062.5,3,GCF_015240855.1_ASM1524085v1_genomic.fna
GCF_015240995.1,2020,4840946,1210236.5,1355345,1347104.5,3,GCF_015240995.1_ASM1524099v1_genomic.fna
GCF_015241115.1,2020,4748456,1187114.0,1330204,1321963.5,3,GCF_015241115.1_ASM1524111v1_genomic.fna
GCF_015475615.1,2020,4999571,1249892.75,1399965,1391724.5,3,GCF_015475615.1_ASM1547561v1_genomic.fna
GCF_015565735.1,2020,4638880,1159720.0,1299497,1291256.5,1,GCF_015565735.1_ASM1556573v1_genomic.fna
GCF_015697745.1,2020,5314704,1328676.0,1487291,1479050.5,3,GCF_015697745.1_ASM1569774v1_genomic.fna
GCF_015697765.1,2020,5059260,1264815.0,1415065,1406824.5,1,GCF_015697765.1_ASM1569776v1_genomic.fna
GCF_015697785.1,2020,5205476,1301369.0,1456564,1448323.5,2,GCF_015697785.1_ASM1569778v1_genomic.fna
GCF_015697805.1,2020,5225758,1306439.5,1461270,1453029.5,2,GCF_015697805.1_ASM1569780v1_genomic.fna
GCF_015697825.1,2020,5263346,1315836.5,1472655,1464414.5,5,GCF_015697825.1_ASM1569782v1_genomic.fna
GCF_015708295.1,2020,4847913,1211978.25,1357338,1349097.5,1,GCF_015708295.1_ASM1570829v1_genomic.fna
GCF_015732575.1,2020,5294294,1323573.5,1481266,1473025.5,3,GCF_015732575.1_S520_genomic.fna
GCF_016025375.1,2020,4946483,1236620.75,1384634,1376393.5,2,GCF_016025375.1_ASM1602537v1_genomic.fna
GCF_016025395.1,2020,4885341,1221335.25,1367204,1358963.5,1,GCF_016025395.1_ASM1602539v1_genomic.fna
GCF_016025435.1,2020,4971429,1242857.25,1390820,1382579.5,2,GCF_016025435.1_ASM1602543v1_genomic.fna
GCF_016026715.1,2020,4951410,1237852.5,1386559,1378318.5,2,GCF_016026715.1_ASM1602671v1_genomic.fna
GCF_016028495.1,2020,4968720,1242180.0,1387045,1378804.5,2,GCF_016028495.1_ASM1602849v1_genomic.fna
GCF_016071195.1,2020,4944558,1236139.5,1383400,1375159.5,2,GCF_016071195.1_ASM1607119v1_genomic.fna
GCF_016127435.1,2020,5067311,1266827.75,1419266,1411025.5,4,GCF_016127435.1_ASM1612743v1_genomic.fna
GCF_016127835.1,2020,4736480,1184120.0,1326731,1318490.5,2,GCF_016127835.1_ASM1612783v1_genomic.fna
GCF_016451985.1,2020,5084640,1271160.0,1423549,1415308.5,3,GCF_016451985.1_ASM1645198v1_genomic.fna
GCF_016452005.1,2020,5197189,1299297.25,1456175,1447934.5,3,GCF_016452005.1_ASM1645200v1_genomic.fna
GCF_016452025.1,2020,4784449,1196112.25,1339965,1331724.5,2,GCF_016452025.1_ASM1645202v1_genomic.fna
GCF_016452045.1,2020,4968692,1242173.0,1391473,1383232.5,2,GCF_016452045.1_ASM1645204v1_genomic.fna
GCF_016452065.1,2020,5139764,1284941.0,1439629,1431388.5,3,GCF_016452065.1_ASM1645206v1_genomic.fna
GCF_016452085.1,2020,5088756,1272189.0,1426048,1417807.5,5,GCF_016452085.1_ASM1645208v1_genomic.fna
GCF_016452105.1,2020,5121780,1280445.0,1431660,1423419.5,7,GCF_016452105.1_ASM1645210v1_genomic.fna
GCF_016452125.1,2020,5479495,1369873.75,1531408,1523167.5,10,GCF_016452125.1_ASM1645212v1_genomic.fna
GCF_016452145.1,2020,5218507,1304626.75,1461793,1453552.5,4,GCF_016452145.1_ASM1645214v1_genomic.fna
GCF_016452165.1,2020,5230756,1307689.0,1464096,1455855.5,6,GCF_016452165.1_ASM1645216v1_genomic.fna
GCF_016454165.1,2020,4958814,1239703.5,1387714,1379473.5,3,GCF_016454165.1_ASM1645416v1_genomic.fna
GCF_016454185.1,2020,4794742,1198685.5,1341931,1333690.5,1,GCF_016454185.1_ASM1645418v1_genomic.fna
GCF_016454205.1,2020,4774044,1193511.0,1337723,1329482.5,3,GCF_016454205.1_ASM1645420v1_genomic.fna
GCF_016454225.1,2020,5089444,1272361.0,1418130,1409889.5,3,GCF_016454225.1_ASM1645422v1_genomic.fna
GCF_016454245.1,2020,5095077,1273769.25,1426698,1418457.5,2,GCF_016454245.1_ASM1645424v1_genomic.fna
GCF_016454265.1,2020,5353174,1338293.5,1500340,1492099.5,4,GCF_016454265.1_ASM1645426v1_genomic.fna
GCF_016454285.1,2020,4802449,1200612.25,1345838,1337597.5,3,GCF_016454285.1_ASM1645428v1_genomic.fna
GCF_016454305.1,2020,4814170,1203542.5,1345781,1337540.5,2,GCF_016454305.1_ASM1645430v1_genomic.fna
GCF_016454325.1,2020,4934408,1233602.0,1381214,1372973.5,2,GCF_016454325.1_ASM1645432v1_genomic.fna
GCF_016454345.1,2020,4964909,1241227.25,1391089,1382848.5,4,GCF_016454345.1_ASM1645434v1_genomic.fna
GCF_016454365.1,2020,5196506,1299126.5,1452934,1444693.5,5,GCF_016454365.1_ASM1645436v1_genomic.fna
GCF_016454385.1,2020,5139892,1284973.0,1440010,1431769.5,3,GCF_016454385.1_ASM1645438v1_genomic.fna
GCF_016454425.1,2020,5011728,1252932.0,1397132,1388891.5,2,GCF_016454425.1_ASM1645442v1_genomic.fna
GCF_016454445.1,2020,5112424,1278106.0,1431775,1423534.5,3,GCF_016454445.1_ASM1645444v1_genomic.fna
GCF_016454465.1,2020,4755913,1188978.25,1331721,1323480.5,2,GCF_016454465.1_ASM1645446v1_genomic.fna
GCF_016454485.1,2020,5130233,1282558.25,1436126,1427885.5,3,GCF_016454485.1_ASM1645448v1_genomic.fna
GCF_016454505.1,2020,4860289,1215072.25,1361735,1353494.5,2,GCF_016454505.1_ASM1645450v1_genomic.fna
GCF_016454525.1,2020,5032867,1258216.75,1408222,1399981.5,2,GCF_016454525.1_ASM1645452v1_genomic.fna
GCF_016454545.1,2020,5032743,1258185.75,1408485,1400244.5,4,GCF_016454545.1_ASM1645454v1_genomic.fna
GCF_016454585.1,2020,4993141,1248285.25,1396637,1388396.5,2,GCF_016454585.1_ASM1645458v1_genomic.fna
GCF_016454605.1,2020,5015052,1253763.0,1404022,1395781.5,3,GCF_016454605.1_ASM1645460v1_genomic.fna
GCF_016454645.1,2020,5103029,1275757.25,1426838,1418597.5,3,GCF_016454645.1_ASM1645464v1_genomic.fna
GCF_016454665.1,2020,5009604,1252401.0,1402141,1393900.5,3,GCF_016454665.1_ASM1645466v1_genomic.fna
GCF_016454705.1,2020,4849535,1212383.75,1358185,1349944.5,3,GCF_016454705.1_ASM1645470v1_genomic.fna
GCF_016454725.1,2020,5068487,1267121.75,1418737,1410496.5,8,GCF_016454725.1_ASM1645472v1_genomic.fna
GCF_016454765.1,2020,5144041,1286010.25,1440592,1432351.5,3,GCF_016454765.1_ASM1645476v1_genomic.fna
GCF_016454785.1,2020,5006007,1251501.75,1402486,1394245.5,2,GCF_016454785.1_ASM1645478v1_genomic.fna
GCF_903989485.1,2020,4916754,1229188.5,1371375,1363134.5,1,GCF_903989485.1_5eeca14952c4e123c759a485_genomic.fna
GCF_903992995.2,2020,4881179,1220294.75,1362077,1353836.5,1,GCF_903992995.2_5eeca14952c4e123c759a442_genomic.fna
GCF_904129595.1,2020,4993194,1248298.5,1398287,1390046.5,2,GCF_904129595.1_S.Tm_LT2p22_assembled_genomic.fna
GCA_000732045.2,2021,4767676,1191919.0,1335966,1327725.5,2,GCA_000732045.2_ASM73204v2_genomic.fna
GCA_000806645.2,2021,4432567,1108141.75,1241891,1233650.5,1,GCA_000806645.2_ASM80664v2_genomic.fna
GCA_000806805.2,2021,4713725,1178431.25,1319954,1311713.5,1,GCA_000806805.2_ASM80680v2_genomic.fna
GCA_000806845.2,2021,4806998,1201749.5,1345616,1337375.5,1,GCA_000806845.2_ASM80684v2_genomic.fna
GCA_000806925.2,2021,4710942,1177735.5,1319722,1311481.5,1,GCA_000806925.2_ASM80692v2_genomic.fna
GCA_000807005.2,2021,4705145,1176286.25,1317651,1309410.5,1,GCA_000807005.2_ASM80700v2_genomic.fna
GCA_000807035.2,2021,4821039,1205259.75,1342099,1333858.5,1,GCA_000807035.2_ASM80703v2_genomic.fna
GCA_000807055.2,2021,4762862,1190715.5,1332065,1323824.5,1,GCA_000807055.2_ASM80705v2_genomic.fna
GCA_001122625.2,2021,4797669,1199417.25,1343783,1335542.5,1,GCA_001122625.2_10492_1_47_genomic.fna
GCA_001134605.2,2021,4796602,1199150.5,1343727,1335486.5,1,GCA_001134605.2_10541_2_31_genomic.fna
GCA_001135805.3,2021,4782103,1195525.75,1339185,1330944.5,1,GCA_001135805.3_ERL072973_genomic.fna
GCA_001173525.2,2021,4793333,1198333.25,1342987,1334746.5,1,GCA_001173525.2_10493_1_75_genomic.fna
GCA_001652385.2,2021,4930422,1232605.5,1380385,1372144.5,2,GCA_001652385.2_ASM165238v2_genomic.fna
GCA_001713515.2,2021,4727578,1181894.5,1324052,1315811.5,2,GCA_001713515.2_ASM171351v2_genomic.fna
GCA_001756025.2,2021,4962392,1240598.0,1389756,1381515.5,2,GCA_001756025.2_ASM175602v2_genomic.fna
GCA_001831555.2,2021,5084052,1271013.0,1423129,1414888.5,1,GCA_001831555.2_ASM183155v2_genomic.fna
GCA_001831715.2,2021,5004869,1251217.25,1402174,1393933.5,2,GCA_001831715.2_ASM183171v2_genomic.fna
GCA_001831915.2,2021,4879725,1219931.25,1366345,1358104.5,1,GCA_001831915.2_ASM183191v2_genomic.fna
GCA_001831985.2,2021,4892473,1223118.25,1370002,1361761.5,2,GCA_001831985.2_ASM183198v2_genomic.fna
GCA_001832255.2,2021,5173570,1293392.5,1448560,1440319.5,1,GCA_001832255.2_ASM183225v2_genomic.fna
GCA_001833225.2,2021,4795558,1198889.5,1343482,1335241.5,1,GCA_001833225.2_ASM183322v2_genomic.fna
GCA_001833255.2,2021,5027145,1256786.25,1407638,1399397.5,3,GCA_001833255.2_ASM183325v2_genomic.fna
GCA_001833305.2,2021,4754349,1188587.25,1331767,1323526.5,1,GCA_001833305.2_ASM183330v2_genomic.fna
GCA_001834735.2,2021,5098780,1274695.0,1428315,1420074.5,2,GCA_001834735.2_ASM183473v2_genomic.fna
GCA_001834965.2,2021,5008883,1252220.75,1402464,1394223.5,2,GCA_001834965.2_ASM183496v2_genomic.fna
GCA_001972545.2,2021,4740988,1185247.0,1327637,1319396.5,2,GCA_001972545.2_ASM197254v2_genomic.fna
GCA_001972625.2,2021,4740710,1185177.5,1327630,1319389.5,2,GCA_001972625.2_ASM197262v2_genomic.fna
GCA_001973785.2,2021,4774176,1193544.0,1336896,1328655.5,3,GCA_001973785.2_ASM197378v2_genomic.fna
GCA_002265865.2,2021,4796034,1199008.5,1342738,1334497.5,1,GCA_002265865.2_ASM226586v2_genomic.fna
GCA_002266085.2,2021,4918251,1229562.75,1378004,1369763.5,2,GCA_002266085.2_ASM226608v2_genomic.fna
GCA_002266205.2,2021,4568154,1142038.5,1279476,1271235.5,1,GCA_002266205.2_ASM226620v2_genomic.fna
GCA_002266325.2,2021,4688242,1172060.5,1312891,1304650.5,1,GCA_002266325.2_ASM226632v2_genomic.fna
GCA_002507715.2,2021,4806207,1201551.75,1344317,1336076.5,1,GCA_002507715.2_ASM250771v2_genomic.fna
GCA_002507745.2,2021,4660570,1165142.5,1305484,1297243.5,1,GCA_002507745.2_ASM250774v2_genomic.fna
GCA_002507865.2,2021,4484627,1121156.75,1256311,1248070.5,1,GCA_002507865.2_ASM250786v2_genomic.fna
GCA_002507875.2,2021,4753965,1188491.25,1331430,1323189.5,1,GCA_002507875.2_ASM250787v2_genomic.fna
GCA_002507915.2,2021,4902428,1225607.0,1371843,1363602.5,2,GCA_002507915.2_ASM250791v2_genomic.fna
GCA_003030285.2,2021,4952208,1238052.0,1386396,1378155.5,2,GCA_003030285.2_ASM303028v2_genomic.fna
